"species","life_form"
"Polypogon magellanicus (Lam.) Finot Finot (Lam.)","perennial"
"Agrostis gigantea Roth","perennial"
"Agrostis imberbis Phil.","perennial"
"Agrostis meyenii Trin.","perennial"
"Agropogon lutosus (Poir.) P.Fourn. P.Fourn. (Poir.)","no_life_form_on_database"
"Polypogon fugax Nees ex Steud.","annual"
"Polypogon monspeliensis (L.) Desf. Desf. (L.)","annual"
"Polypogon viridis (Gouan) Breistr. Breistr. (Gouan)","annual"
"Polypogon maritimus Willd.","annual"
"Calamagrostis inexpansa A.Gray","perennial"
"Polypogon australis Brongn.","perennial"
"Agrostis avenacea J.F.Gmel.","no_life_form_on_database"
"Agrostis billardierei R.Br.","no_life_form_on_database"
"Agrostis L._indet_sp4","no_life_form_on_database"
"Calamagrostis rubescens Buckley","perennial"
"Calamagrostis pickeringii A.Gray","perennial"
"Calamagrostis cainii Hitchc.","perennial"
"Calamagrostis perplexa Scribn.","perennial"
"Ammophila champlainensis F.Seym.","no_life_form_on_database"
"Agrostis tenerrima Trin.","annual"
"Calamagrostis howellii Vasey","perennial"
"Calamagrostis holmii Lange","perennial"
"Calamagrostis scopulorum M.E.Jones","perennial"
"Calamagrostis purpurascens R.Br.","perennial"
"Agrostis thurberiana Hitchc.","no_life_form_on_database"
"Gastridium ventricosum (Gouan) Schinz & Thell. Schinz & Thell. (Gouan)","annual"
"Triplachne nitens (Guss.) Link Link (Guss.)","annual"
"Calamagrostis angustifolia Kom.","perennial"
"Calamagrostis stricta Hegetschw.","perennial"
"Calamagrostis villosa Mutel","perennial"
"Calamagrostis lapponica (Wahlenb.) Hartm. Hartm. (Wahlenb.)","perennial"
"Calamagrostis deschampsioides Trin.","perennial"
"Calamagrostis canadensis (Michx.) P.Beauv. P.Beauv. (Michx.)","perennial"
"Calamagrostis arundinacea Wibel","perennial"
"Airopsis tenella (Cav.) Coss. & Durieu Coss. & Durieu (Cav.)","annual"
"Calamagrostis anthoxanthoides (Munro ex Hook.f.) Regel Regel (Munro ex Hook.f.)","perennial"
"Calamagrostis purpurea (Trin.) Trin. Trin. (Trin.)","perennial"
"Calamagrostis epigeios Steud.","no_life_form_on_database"
"Calamagrostis pseudophragmites Asch.","perennial"
"Calamagrostis emodensis Griseb.","perennial"
"Ammophila arenaria (L.) Link Link (L.)","no_life_form_on_database"
"Ammophila breviligulata Fernald","no_life_form_on_database"
"Calamagrostis acutiflora (Schrad.) DC. DC. (Schrad.)","perennial"
"Calamagrostis muiriana B.L.Wilson & Sami Gray","perennial"
"Calamagrostis breweri Thurb.","perennial"
"Briza subaristata Lam.","no_life_form_on_database"
"Briza paleapilifera Parodi","no_life_form_on_database"
"Briza erecta Lam.","no_life_form_on_database"
"Briza lamarckiana Nees","no_life_form_on_database"
"Rhombolytrum monandrum (Hack.) Nicora & Rúgolo Nicora & Rúgolo (Hack.)","no_life_form_on_database"
"Briza scabra Nees ex Steud.","no_life_form_on_database"
"Briza parodiana Roseng., B.R.Arrill. & Izag.","no_life_form_on_database"
"Briza juergensii Hack.","no_life_form_on_database"
"Briza brasiliensis (Nees) Ekman Ekman (Nees)","no_life_form_on_database"
"Briza ambigua Hack.","no_life_form_on_database"
"Briza uniolae (Nees) Steud. Steud. (Nees)","no_life_form_on_database"
"Briza calotheca (Trin.) Hack. Hack. (Trin.)","no_life_form_on_database"
"Briza itatiaiae Ekman","no_life_form_on_database"
"Briza brizoides (Lam.) Kuntze Kuntze (Lam.)","no_life_form_on_database"
"Erianthecium bulbosum Parodi","no_life_form_on_database"
"Briza monandra (Hack.) Pilg. Pilg. (Hack.)","no_life_form_on_database"
"Rhombolytrum Link_indet_sp5","no_life_form_on_database"
"Briza rufa (J.Presl) Steud. Steud. (J.Presl)","no_life_form_on_database"
"Briza poimorpha (J.Presl) Henrard Henrard (J.Presl)","no_life_form_on_database"
"Briza brachychaete Ekman","no_life_form_on_database"
"Dichelachne crinita (L.f.) Hook.f. Hook.f. (L.f.)","perennial"
"Dichelachne micrantha (Cav.) Domin Domin (Cav.)","perennial"
"Echinopogon ovatus (G.Forst.) P.Beauv. P.Beauv. (G.Forst.)","perennial"
"Echinopogon caespitosus C.E.Hubb.","perennial"
"Dichelachne lautumia Edgar & Connor","perennial"
"Dichelachne inaequiglumis (Hack.) Edgar & Connor Edgar & Connor (Hack.)","perennial"
"Dichelachne rara (R.Br.) Vickery Vickery (R.Br.)","perennial"
"Briza maxima L.","annual"
"Agrostis durieui Willk.","no_life_form_on_database"
"Briza minor L.","annual"
"Briza media L.","perennial"
"Phalaris coerulescens Desf.","perennial"
"Phalaris paradoxa L.","annual"
"Phalaris maderensis (Menezes) Menezes Menezes (Menezes)","annual"
"Phalaris minor Retz.","annual"
"Phalaris lindigii Baldini","perennial"
"Phalaris aquatica L.","perennial"
"Phalaris canariensis L.","annual"
"Phalaris amethystina Trin.","annual"
"Phalaris platensis Henrard ex Heukels","annual"
"Phalaris lemmonii Vasey","annual"
"Phalaris angusta Nees ex Trin.","annual"
"Phalaris caroliniana Walter","annual"
"Phalaris californica Hook. & Arn.","annual"
"Phalaris brachystachys Link","annual"
"Phalaris truncata Guss.","perennial"
"Phalaris arundinacea L.","perennial"
"Helictotrichon scabrivalve (Trin.) G.C.Tucker G.C.Tucker (Trin.)","no_life_form_on_database"
"Torreyochloa pallida (Torr.) Church Church (Torr.)","perennial"
"Koeleria macrantha (Ledeb.) Schult. Schult. (Ledeb.)","annual"
"Koeleria vallesiana Asch. & Graebn.","perennial"
"Koeleria capensis (Thunb.) Nees Nees (Thunb.)","perennial"
"Koeleria asiatica Domin","perennial"
"Koeleria loweana Quintanar, Catalán & Castrov.","perennial"
"Koeleria pyramidata (Lam.) P.Beauv. P.Beauv. (Lam.)","perennial"
"Koeleria lobata Steud.","no_life_form_on_database"
"Koeleria caudata Hack.","perennial"
"Trisetum hispidum Lange","perennial"
"Rostraria obtusiflora (Boiss.) Holub Holub (Boiss.)","annual"
"Trisetaria ovata (Pers.) Paunero Paunero (Pers.)","annual"
"Rostraria hispida (Savi) Dogan Dogan (Savi)","annual"
"Trisetum loeflingianum (L.) P.Beauv. P.Beauv. (L.)","no_life_form_on_database"
"Trisetaria dufourei (Boiss. & Reut.) Paunero Paunero (Boiss. & Reut.)","annual"
"Gaudinia coarctata (Link) T.Durand & Schinz T.Durand & Schinz (Link)","annual"
"Gaudinia fragilis Szov. ex Griseb.","annual"
"Trisetaria panicea (Lam.) Paunero Paunero (Lam.)","annual"
"Gaudinia hispanica Stace & T.G.Tutin","annual"
"Trisetum spicatum (L.) K.Richt. K.Richt. (L.)","perennial"
"Koeleria Pers._indet_sp6","no_life_form_on_database"
"Trisetum youngii Hook.f.","perennial"
"Trisetum drucei Edgar","no_life_form_on_database"
"Koeleria digorica Mosul.","no_life_form_on_database"
"Trisetum tenellum (Petrie) Allan & Zotov Allan & Zotov (Petrie)","perennial"
"Rostraria salzmannii (Boiss.) Holub Holub (Boiss.)","annual"
"Rostraria Trin._indet_sp7","no_life_form_on_database"
"Rostraria pumila (Desf.) Tzvelev Tzvelev (Desf.)","annual"
"Trisetum flavescens (L.) P.Beauv. P.Beauv. (L.)","perennial"
"Trisetum turcicum Chrtek","no_life_form_on_database"
"Trisetum gracile E.Fourn.","perennial"
"Trisetum glaciale (Bory) Boiss. Boiss. (Bory)","perennial"
"Trisetum baregense Laffitte & Miégev.","no_life_form_on_database"
"Graphephorum wolfii (Vasey) Coult. Coult. (Vasey)","perennial"
"Helictotrichon canescens (Buckley) Clayton Clayton (Buckley)","no_life_form_on_database"
"Trisetum bifidum (Thunb.) Ohwi Ohwi (Thunb.)","no_life_form_on_database"
"Trisetum sibiricum Rupr.","no_life_form_on_database"
"Trisetum viride (Kunth) Kunth Kunth (Kunth)","no_life_form_on_database"
"Calamagrostis pringlei Beal","no_life_form_on_database"
"Calamagrostis minima (Pilg.) Tovar Tovar (Pilg.)","no_life_form_on_database"
"Calamagrostis coahuilensis P.M.Peterson, Soreng & Valde's-Reyna","no_life_form_on_database"
"Calamagrostis eriantha (Kunth) Steud. Steud. (Kunth)","no_life_form_on_database"
"Calamagrostis erectifolia Hitchc.","no_life_form_on_database"
"Calamagrostis tolucensis (Kunth) Trin. Trin. (Kunth)","no_life_form_on_database"
"Peyritschia pringlei (Scribn.) S.D.Koch S.D.Koch (Scribn.)","perennial"
"Calamagrostis valida Sohns","no_life_form_on_database"
"Calamagrostis divaricata P.M.Peterson & Soreng","no_life_form_on_database"
"Peyritschia deyeuxioides (Kunth) Finot Finot (Kunth)","perennial"
"Sphenopholis intermedia (Rydb.) Rydb. Rydb. (Rydb.)","perennial"
"Calamagrostis vulcanica Swallen","no_life_form_on_database"
"Vulpiella stipoides (L.) Maire Maire (L.)","annual"
"Rostraria cristata (L.) Tzvelev Tzvelev (L.)","annual"
"Rostraria azorica S.Hend.","annual"
"Sphenopholis obtusata (Michx.) Scribn. Scribn. (Michx.)","annual"
"Avena strigosa Schreb.","annual"
"Avena brevis Roth","annual"
"Avena nuda L.","annual"
"Avena abyssinica Hochst.","annual"
"Avena barbata Pott ex Link","annual"
"Avena vaviloviana (Malzev) Mordv. Mordv. (Malzev)","annual"
"Avena maroccana Gand.","no_life_form_on_database"
"Avena murphyi Ladiz.","annual"
"Avena sativa L.","annual"
"Avena sterilis L.","annual"
"Avena longiglumis Durieu","annual"
"Avena insularis Ladiz.","annual"
"Avena fatua L.","annual"
"Avena prostrata Ladiz.","annual"
"Avena clauda Durieu","annual"
"Avena eriantha Durieu","annual"
"Avena ventricosa Balansa","annual"
"Helictotrichon macrostachyum (Balansa & Durieu) Henrard Henrard (Balansa & Durieu)","perennial"
"Hierochloe occidentalis Buckley","no_life_form_on_database"
"Helictotrichon sempervirens (Vill.) Pilg. Pilg. (Vill.)","perennial"
"Helictotrichon filifolium (Lag.) Henrard Henrard (Lag.)","perennial"
"Helictotrichon convolutum (C.Presl) Henrard Henrard (C.Presl)","perennial"
"Helictotrichon desertorum (Less.) Pilg. Pilg. (Less.)","perennial"
"Arrhenatherum calderae A.Hansen","perennial"
"Helictotrichon sarracenorum (Gand.) Holub Holub (Gand.)","perennial"
"Helictotrichon cantabricum (Lag.) Gervais Gervais (Lag.)","perennial"
"Helictotrichon setaceum var. setaceum","no_life_form_on_database"
"Helictotrichon sedenense (Clarion ex DC.) Holub Holub (Clarion ex DC.)","perennial"
"Helictotrichon petzense H.Melzer","perennial"
"Helictotrichon krischae H.Melzer","perennial"
"Arrhenatherum longifolium (Thore) Dulac Dulac (Thore)","perennial"
"Helictotrichon pruinosum (Hack. & Trab.) Henrard Henrard (Hack. & Trab.)","no_life_form_on_database"
"Helictotrichon parlatorei (J.Woods) Pilg. Pilg. (J.Woods)","perennial"
"Helictotrichon mortonianum (Scribn.) Henrard Henrard (Scribn.)","perennial"
"Arrhenatherum palaestinum Boiss.","perennial"
"Arrhenatherum elatius P.Beauv., 1812","no_life_form_on_database"
"Arrhenatherum album (Vahl) Clayton Clayton (Vahl)","perennial"
"Lagurus ovatus L.","annual"
"Helictotrichon jahandiezii (Litard. ex Jahand. & Maire) Potztal Potztal (Litard. ex Jahand. & Maire)","no_life_form_on_database"
"Hierochloe fusca Zotov","no_life_form_on_database"
"Hierochloe redolens (Vahl) Roem. & Schult. Roem. & Schult. (Vahl)","no_life_form_on_database"
"Hierochloe alpina (Sw. ex Willd.) Roem. & Schult. Roem. & Schult. (Sw. ex Willd.)","no_life_form_on_database"
"Hierochloe pauciflora R.Br.","no_life_form_on_database"
"Anthoxanthum amarum Brot.","perennial"
"Anthoxanthum aristatum Boiss.","annual"
"Anthoxanthum odoratum L.","perennial"
"Helictotrichon Besser_indet_sp8","no_life_form_on_database"
"Hierochloe novae-zelandiae Gand.","no_life_form_on_database"
"Hierochloe equiseta Zotov","no_life_form_on_database"
"Corynephorus canescens (L.) P.Beauv. P.Beauv. (L.)","perennial"
"Phalaris peruviana H.Scholz & Gutte","perennial"
"Hierochloe brunonis Hook.f.","no_life_form_on_database"
"Hierochloe odorata (L.) P.Beauv. P.Beauv. (L.)","no_life_form_on_database"
"Elymus kaschgaricus D.F.Cui","no_life_form_on_database"
"Triticum sphaerococcum Percival","no_life_form_on_database"
"Elymus batalinii (Krasn.) Á.Löve Á.Löve (Krasn.)","no_life_form_on_database"
"Elymus L._indet_sp9","no_life_form_on_database"
"Triticum compactum Host","no_life_form_on_database"
"Elymus alatavicus (Drobow) Á.Löve Á.Löve (Drobow)","no_life_form_on_database"
"Elymus L._indet_sp10","no_life_form_on_database"
"Triticum carthlicum Nevski","no_life_form_on_database"
"Triticum soveticum Zhebrak","no_life_form_on_database"
"Elymus L._indet_sp11","no_life_form_on_database"
"Triticum turanicum Jakubz.","no_life_form_on_database"
"Triticum polonicum L.","no_life_form_on_database"
"Agropyron fragile (Roth) P.Candargy P.Candargy (Roth)","perennial"
"Elymus thoroldianus (Oliv.) G.Singh G.Singh (Oliv.)","no_life_form_on_database"
"Elymus retusus Á.Löve","no_life_form_on_database"
"Elymus virginicus var. virginicus","no_life_form_on_database"
"Elymus kokonoricus (Keng) Á.Löve Á.Löve (Keng)","no_life_form_on_database"
"Elymus laxiflorus (Keng) Á.Löve Á.Löve (Keng)","no_life_form_on_database"
"Elymus grandiglumis (Keng & S.L.Chen) Á.Löve Á.Löve (Keng & S.L.Chen)","no_life_form_on_database"
"Elymus kengii (Tzvelev) D.F.Cui D.F.Cui (Tzvelev)","no_life_form_on_database"
"Helictochloa adsurgens (Schur ex Simonk.) Romero Zarco Romero Zarco (Schur ex Simonk.)","no_life_form_on_database"
"Elymus stenachyrus (Keng) Á.Löve Á.Löve (Keng)","no_life_form_on_database"
"Elymus geminatus (Keng & S.L.Chen) S.L.Chen S.L.Chen (Keng & S.L.Chen)","no_life_form_on_database"
"Triticum ×dimococcum E.Schiem. & Staudt","no_life_form_on_database"
"Leymus tianschanicus (Drobow) Tzvelev Tzvelev (Drobow)","perennial"
"Elymus gmelinii (Trin.) Tzvelev Tzvelev (Trin.)","perennial"
"Elymus pendulinus (Nevski) Tzvelev Tzvelev (Nevski)","perennial"
"Elymus ciliaris (Trin.) Tzvelev Tzvelev (Trin.)","perennial"
"Elymus himalayanus (Nevski) Tzvelev Tzvelev (Nevski)","perennial"
"Elymus glaucissimus (Popov) Tzvelev Tzvelev (Popov)","perennial"
"Elymus czimganicus (Drobow) Tzvelev Tzvelev (Drobow)","perennial"
"Triticum ×fungicidum Zhuk.","no_life_form_on_database"
"Triticum macha Dekapr. & Menabde","no_life_form_on_database"
"Elymus repens (L.) Gould Gould (L.)","perennial"
"Elymus caucasicus (K.Koch) Tzvelev Tzvelev (K.Koch)","perennial"
"Elymus grandis (Keng) S.L.Chen S.L.Chen (Keng)","perennial"
"Elymus panormitanus (Parl.) Tzvelev Tzvelev (Parl.)","perennial"
"Elymus dahuricus Griseb.","perennial"
"Elymus barbicallus (Ohwi) S.L.Chen S.L.Chen (Ohwi)","perennial"
"Elymus tangutorum (Nevski) Hand.-Mazz. Hand.-Mazz. (Nevski)","no_life_form_on_database"
"Elymus melantherus (Keng & S.L.Chen) Á.Löve Á.Löve (Keng & S.L.Chen)","no_life_form_on_database"
"Leymus ajanensis (J.J.Vassil.) Tzvelev Tzvelev (J.J.Vassil.)","perennial"
"Leymus alaicus (Korsh.) Tzvelev Tzvelev (Korsh.)","perennial"
"Elymus confusus (Roshev.) Tzvelev Tzvelev (Roshev.)","perennial"
"Elymus aristiglumis (Keng & S.L.Chen) S.L.Chen S.L.Chen (Keng & S.L.Chen)","perennial"
"Elymus macrourus (Turcz.) Tzvelev Tzvelev (Turcz.)","perennial"
"Elymus sibiricus L.","perennial"
"Elymus alaskanus (Scribn. & Merr.) Á.Löve Á.Löve (Scribn. & Merr.)","perennial"
"Elymus festucoides (Maire) Ibn Tattou Ibn Tattou (Maire)","perennial"
"Elymus burchan-buddae (Nevski) Tzvelev Tzvelev (Nevski)","perennial"
"Elymus rigidulus (Keng) Á.Löve Á.Löve (Keng)","no_life_form_on_database"
"Elymus glaucus Buckley","perennial"
"Elymus wiegandii Fernald","no_life_form_on_database"
"Elymus lanceolatus (Scribn. & J.G.Sm.) Gould Gould (Scribn. & J.G.Sm.)","perennial"
"Elymus smithii (Rydb.) Gould Gould (Rydb.)","perennial"
"Elymus trachycaulus (A.Nelson) Á.Löve Á.Löve (A.Nelson)","no_life_form_on_database"
"Elymus caninus Roth","perennial"
"Elymus hispidus (Opiz) Melderis Melderis (Opiz)","no_life_form_on_database"
"Elymus clivorum Melderis","perennial"
"Hystrix patula Moench","no_life_form_on_database"
"Elymus rectisetus (Nees) Á.Löve & Connor Á.Löve & Connor (Nees)","no_life_form_on_database"
"Elymus schrenkianus (Fisch. & C.A.Mey. ex Schrenk) Tzvelev Tzvelev (Fisch. & C.A.Mey. ex Schrenk)","perennial"
"Elymus canadensis L.","perennial"
"Elymus durus Steud.","perennial"
"Elymus multiflorus (Banks & Sol. ex Hook.f.) Á.Löve & Connor Á.Löve & Connor (Banks & Sol. ex Hook.f.)","no_life_form_on_database"
"Elymus scaber (R.Br.) Á.Löve Á.Löve (R.Br.)","no_life_form_on_database"
"Elymus cognatus (Hack.) Cope Cope (Hack.)","no_life_form_on_database"
"Elymus spicatus (Pursh) Gould Gould (Pursh)","no_life_form_on_database"
"Elymus dentatus (Hook.f.) Tzvelev Tzvelev (Hook.f.)","perennial"
"Elymus sosnowskyi (Hack.) Melderis Melderis (Hack.)","no_life_form_on_database"
"Thinopyrum caespitosum (K.Koch) Zhi W.Liu & R.R.-C.Wang Zhi W.Liu & R.R.-C.Wang (K.Koch)","no_life_form_on_database"
"Elymus patagonicus Speg.","perennial"
"Elymus tibeticus (Melderis) G.Singh G.Singh (Melderis)","perennial"
"Elymus nakaii (Kitag.) S.L.Chen S.L.Chen (Kitag.)","perennial"
"Elymus breviaristatus Keng ex Keng f.","no_life_form_on_database"
"Elymus antiquus (Nevski) Tzvelev Tzvelev (Nevski)","perennial"
"Elymus macrochaetus (Nevski) Tzvelev Tzvelev (Nevski)","perennial"
"Elymus anthosachnoides (Keng) Á.Löve, 1984 Á.Löve, 1984 (Keng)","perennial"
"Elymus brevipes (Keng & S.L.Chen) S.L.Chen S.L.Chen (Keng & S.L.Chen)","perennial"
"Elymus dolichatherus (Keng) S.L.Chen S.L.Chen (Keng)","perennial"
"Thinopyrum intermedium subsp. intermedium","perennial"
"Elymus praeruptus Tzvelev","perennial"
"Elymus strictus (Keng) S.L.Chen S.L.Chen (Keng)","perennial"
"Elymus semicostatus (Steud.) Melderis Melderis (Steud.)","perennial"
"Elymus L._indet_sp12","no_life_form_on_database"
"Elymus reflexiaristatus (Nevski) Melderis Melderis (Nevski)","no_life_form_on_database"
"Bromus lanatipes (Shear) Rydb. Rydb. (Shear)","perennial"
"Bromus pellitus Hack.","perennial"
"Bromus texensis (Shear) Hitchc. Hitchc. (Shear)","annual"
"Bromus ciliatus L.","perennial"
"Bromus dolichocarpus Wagnon","perennial"
"Bromus frondosus (Shear) Wooton & Standl. Wooton & Standl. (Shear)","perennial"
"Bromus kalmii A.Gray","perennial"
"Bromus pumpellianus Scribn.","perennial"
"Bromus segetum Kunth","perennial"
"Bromus richardsonii Link","perennial"
"Bromus lanatus Kunth","perennial"
"Bromus erectus Huds.","perennial"
"Bromus riparius Rehmann","perennial"
"Bromus latiglumis (Shear) Hitchc. Hitchc. (Shear)","perennial"
"Bromus exaltatus Bernh.","perennial"
"Bromus grandis (Shear) Hitchc. Hitchc. (Shear)","perennial"
"Bromus pubescens Muhl. ex Willd.","perennial"
"Bromus densus Swallen","perennial"
"Bromus porteri (Coult.) Nash Nash (Coult.)","perennial"
"Bromus attenuatus Swallen","perennial"
"Bromus korotkiji Drobow","no_life_form_on_database"
"Bromus mucroglumis Wagnon","no_life_form_on_database"
"Bromus laevipes Shear","perennial"
"Bromus pseudolaevipes Wagnon","perennial"
"Bromus orcuttianus Vasey","perennial"
"Bromus briziformis Fisch. & C.A.Mey.","annual"
"Melica mutica Walter","perennial"
"Bromus pseudodanthoniae Drobow","no_life_form_on_database"
"Bromus danthoniae Trin.","annual"
"Bromus japonicus Thunb.","annual"
"Bromus squarrosus L.","annual"
"Bromus commutatus Schrad.","annual"
"Bromus alopecuros Poir.","annual"
"Bromus scoparius L.","annual"
"Bromus hordeaceus L.","annual"
"Bromus interruptus (Hack.) Druce Druce (Hack.)","annual"
"Bromus secalinus L.","annual"
"Bromus arenarius Labill.","annual"
"Bromus anomalus Rupr. ex E.Fourn.","perennial"
"Bromus sterilis L.","annual"
"Bromus tectorum L.","annual"
"Bromus diandrus Roth","annual"
"Bromus rigidus Roth","annual"
"Bromus pectinatus Thunb.","annual"
"Bromus fasciculatus C.Presl","annual"
"Bromus rubens L.","annual"
"Bromus madritensis L.","annual"
"Bromus berteroanus Colla","annual"
"Bromus ramosus Huds.","perennial"
"Bromus suksdorfii Vasey","perennial"
"Bromus inermis Leyss.","perennial"
"Bromus cebadilla Steud.","perennial"
