"species","life_form"
"Palaquium xanthochymum (de Vriese) Pierre Pierre (de Vriese)","perennial"
"Palaquium brassii H.J.Lam","perennial"
"Palaquium lobbianum Burck","perennial"
"Palaquium amboinense Burck","perennial"
"Palaquium beccarianum (Pierre) P.Royen P.Royen (Pierre)","perennial"
"Palaquium maingayi (C.B.Clarke) Engl. Engl. (C.B.Clarke)","perennial"
"Palaquium obovatum King & Gamble","perennial"
"Palaquium quercifolium (de Vriese) Burck Burck (de Vriese)","perennial"
"Palaquium galactoxylum (F.Muell.) H.J.Lam H.J.Lam (F.Muell.)","perennial"
"Baillonella toxisperma Pierre","perennial"
"Vitellariopsis dispar (N.E.Br.) Aubrév. Aubrév. (N.E.Br.)","perennial"
"Vitellariopsis marginata (N.E.Br.) Aubrév. Aubrév. (N.E.Br.)","perennial"
"Vitellariopsis cuneata (Engl.) Aubrév. Aubrév. (Engl.)","perennial"
"Vitellariopsis kirkii (Baker) Dubard Dubard (Baker)","perennial"
"Vitellaria paradoxa C.F.Gaertn.","perennial"
"Autranella congolensis (De Wild.) A.Chev. A.Chev. (De Wild.)","perennial"
"Capurodendron madagascariense (Lecomte) Aubrév. Aubrév. (Lecomte)","perennial"
"Labourdonnaisia calophylloides Bojer","no_life_form_on_database"
"Labourdonnaisia revoluta Bojer","no_life_form_on_database"
"Mimusops capuronii Aubrév.","no_life_form_on_database"
"Faucherea manongarivensis Aubrév.","perennial"
"Faucherea thouvenotii Lecomte","perennial"
"Faucherea parvifolia Lecomte","perennial"
"Labourdonnaisia madagascariensis Pierre ex Baill.","no_life_form_on_database"
"Manilkara dissecta (L.f.) Dubard Dubard (L.f.)","no_life_form_on_database"
"Manilkara fasciculata (Warb.) H.J.Lam & Maas Geest. H.J.Lam & Maas Geest. (Warb.)","no_life_form_on_database"
"Manilkara udoido Kaneh.","no_life_form_on_database"
"Labramia mayottensis Labat, M.Pignal & O.Pascal","no_life_form_on_database"
"Labramia ankaranaensis Aubrév.","no_life_form_on_database"
"Labramia louvelii Aubrév.","no_life_form_on_database"
"Labramia costata (Hartog ex Baill.) Aubrév. Aubrév. (Hartog ex Baill.)","no_life_form_on_database"
"Manilkara littoralis (Kurz) Dubard Dubard (Kurz)","no_life_form_on_database"
"Manilkara hexandra (Roxb.) Dubard Dubard (Roxb.)","no_life_form_on_database"
"Manilkara kauki (L.) Dubard Dubard (L.)","no_life_form_on_database"
"Manilkara smithiana H.J.Lam & Maas Geest.","no_life_form_on_database"
"Manilkara vitiensis (H.J.Lam & Olden) B.Meeuse B.Meeuse (H.J.Lam & Olden)","no_life_form_on_database"
"Manilkara hoshinoi (Kaneh.) P.Royen P.Royen (Kaneh.)","no_life_form_on_database"
"Letestua durissima (A.Chev.) Lecomte Lecomte (A.Chev.)","no_life_form_on_database"
"Manilkara zenkeri Lecomte ex Aubrév. & Pellegr.","no_life_form_on_database"
"Manilkara obovata (Sabine & G.Don) J.H.Hemsl. J.H.Hemsl. (Sabine & G.Don)","no_life_form_on_database"
"Manilkara pellegriniana Tisser. & Sillans","no_life_form_on_database"
"Manilkara lososiana Kenfack & Ewango","perennial"
"Manilkara bequaertii (De Wild.) H.J.Lam H.J.Lam (De Wild.)","no_life_form_on_database"
"Manilkara letouzei Aubrév.","no_life_form_on_database"
"Manilkara boivinii Aubrév.","no_life_form_on_database"
"Manilkara capuronii Aubrév.","no_life_form_on_database"
"Manilkara perrieri Aubrév.","no_life_form_on_database"
"Manilkara suarezensis Aubrév.","no_life_form_on_database"
"Manilkara cuneifolia (Baker) Dubard Dubard (Baker)","no_life_form_on_database"
"Manilkara butugi Chiov.","no_life_form_on_database"
"Manilkara sahafarensis Aubrév.","no_life_form_on_database"
"Manilkara fouilloyana Aubrév. & Pellegr.","no_life_form_on_database"
"Manilkara mabokeensis Aubrév.","no_life_form_on_database"
"Manilkara discolor (Sond.) J.H.Hemsl. J.H.Hemsl. (Sond.)","no_life_form_on_database"
"Manilkara sansibarensis (Engl.) Dubard Dubard (Engl.)","no_life_form_on_database"
"Manilkara welwitschii (Engl.) Dubard Dubard (Engl.)","no_life_form_on_database"
"Manilkara koechlinii Aubrév. & Pellegr.","no_life_form_on_database"
"Manilkara dawei (Stapf) Chiov. Chiov. (Stapf)","no_life_form_on_database"
"Manilkara triflora (Allemão) Monach. Monach. (Allemão)","no_life_form_on_database"
"Manilkara staminodella Gilly","no_life_form_on_database"
"Manilkara zapota (L.) P.Royen P.Royen (L.)","no_life_form_on_database"
"Manilkara chicle (Pittier) Gilly Gilly (Pittier)","no_life_form_on_database"
"Manilkara pleeana (Pierre ex Baill.) Cronquist Cronquist (Pierre ex Baill.)","no_life_form_on_database"
"Manilkara sideroxylon (Griseb.) Dubard Dubard (Griseb.)","no_life_form_on_database"
"Manilkara jaimiqui (C.Wright ex Griseb.) Dubard Dubard (C.Wright ex Griseb.)","no_life_form_on_database"
"Manilkara gonavensis (Urb. & Ekman) Gilly Gilly (Urb. & Ekman)","no_life_form_on_database"
"Manilkara valenzuelana (A.Rich.) T.D.Penn. T.D.Penn. (A.Rich.)","no_life_form_on_database"
"Manilkara bidentata (A.DC.) A.Chev. A.Chev. (A.DC.)","no_life_form_on_database"
"Manilkara paraensis (Huber) Standl. Standl. (Huber)","no_life_form_on_database"
"Manilkara cavalcantei Pires & Rodr. ex T.D.Penn.","no_life_form_on_database"
"Manilkara huberi (Ducke) Standl. Standl. (Ducke)","no_life_form_on_database"
"Manilkara inundata (Ducke) Ducke Ducke (Ducke)","no_life_form_on_database"
"Manilkara decrescens T.D.Penn.","no_life_form_on_database"
"Manilkara mayarensis (Ekman ex Urb.) Cronquist Cronquist (Ekman ex Urb.)","no_life_form_on_database"
"Manilkara longifolia (A.DC.) Dubard Dubard (A.DC.)","no_life_form_on_database"
"Manilkara subsericea (Mart.) Dubard Dubard (Mart.)","no_life_form_on_database"
"Manilkara salzmannii DC.","no_life_form_on_database"
"Manilkara rufula (Miq.) H.J.Lam H.J.Lam (Miq.)","no_life_form_on_database"
"Manilkara maxima T.D.Penn.","no_life_form_on_database"
"Manilkara multifida T.D.Penn.","no_life_form_on_database"
"Manilkara elata (Allemão ex Miq.) Monach. Monach. (Allemão ex Miq.)","no_life_form_on_database"
"Manilkara lacera (Baker) Dubard Dubard (Baker)","no_life_form_on_database"
"Manilkara mochisia (Baker) Dubard Dubard (Baker)","no_life_form_on_database"
"Madhuca butyrospermoides A.Chev.","no_life_form_on_database"
"Manilkara nicholsonii A.E.van Wyk","no_life_form_on_database"
"Manilkara concolor (Harv.) Gerstner Gerstner (Harv.)","no_life_form_on_database"
"Tieghemella heckelii Pierre ex A.Chev.","perennial"
"Mimusops obtusifolia Lam.","no_life_form_on_database"
"Mimusops perrieri Capuron ex Aubrév.","no_life_form_on_database"
"Mimusops membranacea Aubrév.","no_life_form_on_database"
"Mimusops lecomtei H.J.Lam","no_life_form_on_database"
"Mimusops coriacea Baill.","no_life_form_on_database"
"Mimusops laurifolia (Forssk.) Friis Friis (Forssk.)","no_life_form_on_database"
"Mimusops kummel Bruce ex A.DC.","no_life_form_on_database"
"Mimusops elengi L.","no_life_form_on_database"
"Mimusops obovata Sond.","no_life_form_on_database"
"Mimusops zeyheri Sond.","no_life_form_on_database"
"Mimusops caffra E.Mey. ex A.DC.","no_life_form_on_database"
"Mimusops comorensis Engl.","no_life_form_on_database"
"Inhambanella henriquesii (Engl. & Warb.) Dubard Dubard (Engl. & Warb.)","no_life_form_on_database"
"Palaquium ferox H.J.Lam","no_life_form_on_database"
"Tsebona macrantha Capuron","perennial"
"Monotheca buxifolia (Falc.) A.DC. A.DC. (Falc.)","no_life_form_on_database"
"Argania spinosa (L.) Skeels Skeels (L.)","no_life_form_on_database"
"Sideroxylon reclinatum Michx.","perennial"
"Sideroxylon lanuginosum Michx.","perennial"
"Sideroxylon lycioides L.","perennial"
"Sideroxylon tenax L.","perennial"
"Sideroxylon stenospermum (Standl.) T.D.Penn. T.D.Penn. (Standl.)","perennial"
"Sideroxylon persimile (Hemsl.) T.D.Penn. T.D.Penn. (Hemsl.)","perennial"
"Nesoluma polynesiacum Baill.","no_life_form_on_database"
"Nesoluma nadeaudii (Drake) Pierre Pierre (Drake)","no_life_form_on_database"
"Sideroxylon celastrinum (Kunth) T.D.Penn. T.D.Penn. (Kunth)","perennial"
"Sideroxylon palmeri (Rose) T.D.Penn. T.D.Penn. (Rose)","perennial"
"Sideroxylon occidentale (Hemsl.) T.D.Penn. T.D.Penn. (Hemsl.)","perennial"
"Sideroxylon rotundifolium (Sw.) T.D.Penn. T.D.Penn. (Sw.)","perennial"
"Sideroxylon obtusifolium (Roem. & Schult.) T.D.Penn. T.D.Penn. (Roem. & Schult.)","perennial"
"Sideroxylon angustum T.D.Penn.","no_life_form_on_database"
"Sideroxylon horridum (Griseb.) T.D.Penn. T.D.Penn. (Griseb.)","perennial"
"Sideroxylon confertum K.Krause","no_life_form_on_database"
"Sideroxylon obovatum Lam.","perennial"
"Sideroxylon americanum (Mill.) T.D.Penn. T.D.Penn. (Mill.)","perennial"
"Sideroxylon picardae (Urb.) T.D.Penn. T.D.Penn. (Urb.)","perennial"
"Sideroxylon leucophyllum S.Watson","perennial"
"Sideroxylon contrerasii (Lundell) T.D.Penn. T.D.Penn. (Lundell)","perennial"
"Sideroxylon ibarrae (Lundell) T.D.Penn. T.D.Penn. (Lundell)","perennial"
"Sideroxylon salicifolium (L.) Lam. Lam. (L.)","perennial"
"Sideroxylon cubense (Griseb.) T.D.Penn. T.D.Penn. (Griseb.)","perennial"
"Sideroxylon repens (Urb. & Ekman) T.D.Penn. T.D.Penn. (Urb. & Ekman)","perennial"
"Sideroxylon portoricense Urb.","perennial"
"Sideroxylon stevensonii (Standl.) Standl. & Steyerm. Standl. & Steyerm. (Standl.)","perennial"
"Sideroxylon floribundum Griseb.","perennial"
"Sideroxylon foetidissimum Jacq.","perennial"
"Sideroxylon tepicense (Standl.) T.D.Penn. T.D.Penn. (Standl.)","perennial"
"Sideroxylon capiri (A.DC.) Pittier Pittier (A.DC.)","perennial"
"Sideroxylon wightianum Hook. & Arn.","perennial"
"Sideroxylon canariense Leyens, Lobin & A.Santos","perennial"
"Sideroxylon puberulum A.DC.","perennial"
"Sideroxylon borbonicum A.DC.","perennial"
"Sideroxylon inerme L.","perennial"
"Sideroxylon fimbriatum Balf.f.","perennial"
"Sideroxylon marginatum (Decne. ex Webb) Cout. Cout. (Decne. ex Webb)","perennial"
"Sideroxylon grandiflorum A.DC.","perennial"
"Sideroxylon majus (C.F.Gaertn.) Baehni Baehni (C.F.Gaertn.)","perennial"
"Sideroxylon sessiliflorum (Poir.) Capuron Capuron (Poir.)","perennial"
"Sideroxylon capuronii Aubrév.","perennial"
"Sideroxylon betsimisarakum Lecomte","perennial"
"Sideroxylon beguei Capuron ex Aubrév.","perennial"
"Sideroxylon tambolokoko Aubrév.","perennial"
"Sideroxylon saxorum Lecomte","perennial"
"Sideroxylon oxyacanthum Baill.","no_life_form_on_database"
"Sideroxylon discolor Radcl.-Sm.","no_life_form_on_database"
"Xantolis cambodiana (Pierre ex Dubard) P.Royen P.Royen (Pierre ex Dubard)","perennial"
"Xantolis siamensis (H.R.Fletcher) P.Royen P.Royen (H.R.Fletcher)","perennial"
"Omphalocarpum strombocarpum Y.B.Harv. & Lovett","perennial"
"Omphalocarpum pachysteloides Mildbr. ex Hutch. & Dalziel","perennial"
"Delpydora macrophylla Pierre","perennial"
"Delpydora gracilis A.Chev.","perennial"
"Elaeoluma glabrescens (Mart. & Eichler) Aubrév. Aubrév. (Mart. & Eichler)","perennial"
"Elaeoluma schomburgkiana (Miq.) Baill. Baill. (Miq.)","perennial"
"Pouteria izabalensis (Standl.) Baehni Baehni (Standl.)","perennial"
"Pichonia lecomtei (Guillaumin) T.D.Penn. T.D.Penn. (Guillaumin)","perennial"
"Pichonia balansana Pierre","perennial"
"Pichonia daenikeri (Aubrév.) Swenson, Bartish & Munzinger Swenson, Bartish & Munzinger (Aubrév.)","perennial"
"Pleioluma macropoda (H.J.Lam) Swenson Swenson (H.J.Lam)","perennial"
"Sersalisia sessiliflora (C.T.White) Aubrév. Aubrév. (C.T.White)","perennial"
"Sersalisia sericea (Aiton) R.Br. R.Br. (Aiton)","perennial"
"Pleioluma queenslandica (P.Royen) Swenson Swenson (P.Royen)","perennial"
"Pleioluma singuliflora (C.T.White & W.D.Francis) Swenson Swenson (C.T.White & W.D.Francis)","perennial"
"Pouteria xerocarpa (F.Muell. ex Benth.) Baehni Baehni (F.Muell. ex Benth.)","no_life_form_on_database"
"Pleioluma brownlessiana (F.Muell.) Swenson & Munzinger Swenson & Munzinger (F.Muell.)","perennial"
"Pleioluma papyracea (P.Royen) Swenson Swenson (P.Royen)","perennial"
"Pleioluma baueri (Montrouz.) Swenson & Munzinger Swenson & Munzinger (Montrouz.)","perennial"
"Pleioluma longipetiolata (Aubrév.) Swenson & Munzinger Swenson & Munzinger (Aubrév.)","perennial"
"Pleioluma rubicunda (Pierre ex Baill.) Swenson & Munzinger Swenson & Munzinger (Pierre ex Baill.)","perennial"
"Pleioluma firma (Miq.) Swenson Swenson (Miq.)","perennial"
"Pleioluma sebertii (Pancher) Swenson & Munzinger Swenson & Munzinger (Pancher)","perennial"
"Pleioluma vieillardii (Baill.) Swenson & Munzinger Swenson & Munzinger (Baill.)","perennial"
"Pleioluma lasiantha (Baill.) Swenson & Munzinger Swenson & Munzinger (Baill.)","perennial"
"Pleioluma crebrifolia (Baill.) Swenson & Munzinger Swenson & Munzinger (Baill.)","perennial"
"Niemeyera whitei (Aubrév.) Jessup Jessup (Aubrév.)","perennial"
"Niemeyera chartacea (F.M.Bailey) C.T.White C.T.White (F.M.Bailey)","perennial"
"Pouteria pearsoniorum Jessup","no_life_form_on_database"
"Niemeyera prunifera (F.Muell.) F.Muell. F.Muell. (F.Muell.)","perennial"
"Pycnandra decandra (Montrouz.) Vink Vink (Montrouz.)","perennial"
"Pycnandra chartacea Vink","perennial"
"Pycnandra kaalaensis Aubrév.","perennial"
"Pycnandra ouaiemensis Swenson & Munzinger","perennial"
"Pycnandra neocaledonica (S.Moore) Vink Vink (S.Moore)","perennial"
"Pycnandra griseosepala Vink","perennial"
"Pycnandra vieillardii (Baill.) Vink Vink (Baill.)","perennial"
"Pycnandra controversa (Guillaumin) Vink Vink (Guillaumin)","perennial"
"Pycnandra comptonii (S.Moore) Vink Vink (S.Moore)","perennial"
"Pycnandra blaffartii Swenson & Munzinger","perennial"
"Pycnandra sarlinii (Aubrév.) Swenson & Munzinger Swenson & Munzinger (Aubrév.)","perennial"
"Pycnandra bourailensis Swenson & Munzinger","perennial"
"Pycnandra intermedia (Baill.) Swenson & Munzinger Swenson & Munzinger (Baill.)","perennial"
"Pycnandra deplanchei (Baill.) Swenson & Munzinger Swenson & Munzinger (Baill.)","perennial"
"Pycnandra obscurinerva (Vink) Swenson & Munzinger Swenson & Munzinger (Vink)","perennial"
"Pycnandra schmidii (Aubrév.) Swenson & Munzinger Swenson & Munzinger (Aubrév.)","perennial"
"Planchonella linggensis (Burck) Pierre Pierre (Burck)","no_life_form_on_database"
"Pycnandra pubiflora Swenson & Munzinger","perennial"
"Pycnandra caeruleilatex Swenson & Munzinger","perennial"
"Pycnandra fastuosa (Baill.) Vink Vink (Baill.)","perennial"
"Pycnandra carinocostata Vink","perennial"
"Pycnandra francii (Guillaumin & Dubard) Swenson & Munzinger Swenson & Munzinger (Guillaumin & Dubard)","perennial"
"Pycnandra sessilifolia (Pancher & Sebert) Swenson & Munzinger Swenson & Munzinger (Pancher & Sebert)","perennial"
"Pycnandra benthamii Baill.","perennial"
"Pycnandra atrofusca Swenson & Munzinger","perennial"
"Pycnandra paucinervia Swenson & Munzinger","perennial"
"Pycnandra blanchonii (Aubrév.) Swenson & Munzinger Swenson & Munzinger (Aubrév.)","perennial"
"Pycnandra gordoniifolia (S.Moore) Swenson & Munzinger Swenson & Munzinger (S.Moore)","perennial"
"Pycnandra balansae (Baill.) Swenson & Munzinger Swenson & Munzinger (Baill.)","perennial"
"Pycnandra linearifolia Swenson & Munzinger","perennial"
"Pycnandra cylindricarpa Swenson & Munzinger","perennial"
"Pycnandra glaberrima Swenson & Munzinger","perennial"
"Leptostylis filipes Benth.","no_life_form_on_database"
"Leptostylis grandifolia Vink","no_life_form_on_database"
"Leptostylis petiolata Vink","no_life_form_on_database"
"Leptostylis multiflora Vink","no_life_form_on_database"
"Leptostylis goroensis Aubrév.","no_life_form_on_database"
"Sebertia gatopensis (Guillaumin) Aubrév. Aubrév. (Guillaumin)","no_life_form_on_database"
"Pycnandra acuminata (Pierre ex Baill.) Swenson & Munzinger Swenson & Munzinger (Pierre ex Baill.)","perennial"
"Pycnandra bracteolata Swenson & Munzinger","perennial"
"Pycnandra glabella Swenson & Munzinger","perennial"
"Pycnandra litseiflora (Guillaumin) Swenson & Munzinger Swenson & Munzinger (Guillaumin)","perennial"
"Van-royena castanosperma (C.T.White) Aubrév. Aubrév. (C.T.White)","perennial"
"Amorphospermum antilogum F.Muell.","perennial"
"Planchonella baillonii (Zahlbr.) Dubard Dubard (Zahlbr.)","perennial"
"Planchonella ripicola P.Royen","no_life_form_on_database"
"Planchonella xylocarpa (C.T.White) Swenson, Bartish & Munzinger Swenson, Bartish & Munzinger (C.T.White)","perennial"
"Planchonella thyrsoidea C.T.White","perennial"
"Madhuca macrophylla (Hassk.) H.J.Lam H.J.Lam (Hassk.)","no_life_form_on_database"
"Pouteria grandifolia (Wall.) Baehni Baehni (Wall.)","no_life_form_on_database"
"Planchonella pohlmaniana (F.Muell.) Pierre Pierre (F.Muell.)","perennial"
"Planchonella asterocarpon (P.Royen) Swenson, Bartish & Munzinger Swenson, Bartish & Munzinger (P.Royen)","perennial"
"Planchonella arnhemica (F.Muell. ex Benth.) P.Royen P.Royen (F.Muell. ex Benth.)","perennial"
"Planchonella laetevirens (Baill.) Pierre Pierre (Baill.)","perennial"
"Planchonella thiensis Aubrév.","perennial"
"Planchonella dothioensis (Aubrév.) Swenson, Bartish & Munzinger Swenson, Bartish & Munzinger (Aubrév.)","perennial"
"Planchonella sphaerocarpa (Baill.) Dubard Dubard (Baill.)","perennial"
"Planchonella membranacea H.J.Lam","perennial"
"Planchonella solida P.Royen","no_life_form_on_database"
"Planchonella chartacea (F.Muell. ex Benth.) H.J.Lam H.J.Lam (F.Muell. ex Benth.)","perennial"
"Planchonella cotinifolia (A.DC.) Dubard Dubard (A.DC.)","perennial"
"Planchonella macrantha (Merr.) Swenson Swenson (Merr.)","perennial"
"Planchonella obovata H.J.Lam","perennial"
"Planchonella boninensis (Nakai) Masamura & Yanagih. Masamura & Yanagih. (Nakai)","perennial"
"Planchonella costata (Endl.) Pierre Pierre (Endl.)","perennial"
"Planchonella australis (R.Br.) Pierre Pierre (R.Br.)","perennial"
"Planchonella myrsinifolia (F.Muell.) Swenson, Bartish & Munzinger Swenson, Bartish & Munzinger (F.Muell.)","perennial"
"Planchonella howeana (F.Muell.) Pierre Pierre (F.Muell.)","no_life_form_on_database"
"Planchonella eerwah (F.M.Bailey) P.Royen P.Royen (F.M.Bailey)","perennial"
"Planchonella euphlebia (F.Muell.) Francis Francis (F.Muell.)","perennial"
"Planchonella kaalaensis Aubrév.","perennial"
"Planchonella povilana Swenson & Munzinger","perennial"
"Planchonella crenata Munzinger & Swenson","perennial"
"Planchonella rheophytopsis P.Royen","perennial"
"Planchonella contermina Pierre ex Dubard","perennial"
"Pouteria cinerea (Pancher ex Baill.) Baehni Baehni (Pancher ex Baill.)","no_life_form_on_database"
"Planchonella lifuana Pierre ex Guillaumin","perennial"
"Planchonella leptostylidifolia Guillaumin","perennial"
"Planchonella reticulata (Baill.) Pierre Pierre (Baill.)","perennial"
"Planchonella latihila Munzinger & Swenson","perennial"
"Pouteria pinifolia (Baill.) Baehni Baehni (Baill.)","no_life_form_on_database"
"Planchonella glauca Swenson & Munzinger","perennial"
"Planchonella lauracea (Baill.) Dubard Dubard (Baill.)","perennial"
"Pouteria wakere (Pancher & Sebert) Baehni Baehni (Pancher & Sebert)","no_life_form_on_database"
"Planchonella microphylla Pierre ex Dubard","perennial"
"Pouteria malaccensis (C.B.Clarke) Baehni Baehni (C.B.Clarke)","no_life_form_on_database"
